"id","title","file","subtype","creator","license","post_date","type","size_raw","width","height","caption"
"24928","20170926162249.jpg","https://bio.acousti.ca/sites/default/files/20170926162249.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1783973","2338","1654",""
"24929","20170926162309.jpg","https://bio.acousti.ca/sites/default/files/20170926162309.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1826334","2338","1654",""
"24930","20170926162401.jpg","https://bio.acousti.ca/sites/default/files/20170926162401.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1830090","2338","1654",""
"24931","20170926162420.jpg","https://bio.acousti.ca/sites/default/files/20170926162420.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1761222","2338","1654",""
"24932","20170926162439.jpg","https://bio.acousti.ca/sites/default/files/20170926162439.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1070901","2338","1654",""
"24933","20170926162517.jpg","https://bio.acousti.ca/sites/default/files/20170926162517.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2231842","2866","2024",""
"24934","20170926162536.jpg","https://bio.acousti.ca/sites/default/files/20170926162536.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2521918","2866","2024",""
"24935","20170926162600.jpg","https://bio.acousti.ca/sites/default/files/20170926162600.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1095775","2338","1654",""
"24936","20170926162624.jpg","https://bio.acousti.ca/sites/default/files/20170926162624.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2010848","2866","2024",""
"24938","20170926162641.jpg","https://bio.acousti.ca/sites/default/files/20170926162641_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2113473","2866","2024",""
"24939","20170926162703.jpg","https://bio.acousti.ca/sites/default/files/20170926162703.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1065670","2338","1654",""
"24940","20170926162727.jpg","https://bio.acousti.ca/sites/default/files/20170926162727.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2168661","2866","2024",""
"24941","20170926162745.jpg","https://bio.acousti.ca/sites/default/files/20170926162745.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2320364","2866","2024",""
"24942","20170926162804.jpg","https://bio.acousti.ca/sites/default/files/20170926162804.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1042669","2338","1654",""
"24943","20170926162830.jpg","https://bio.acousti.ca/sites/default/files/20170926162830.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2360780","2866","2024",""
"24944","20170926162848.jpg","https://bio.acousti.ca/sites/default/files/20170926162848.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2365591","2866","2024",""
"24945","20170926162920.jpg","https://bio.acousti.ca/sites/default/files/20170926162920.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","998824","2338","1654",""
"24946","20170926162945.jpg","https://bio.acousti.ca/sites/default/files/20170926162945.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3871490","3307","2338",""
"24947","20170926163004.jpg","https://bio.acousti.ca/sites/default/files/20170926163004.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3727196","2866","2024",""
"24948","20170926163025.jpg","https://bio.acousti.ca/sites/default/files/20170926163025.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3733676","2866","2024",""
"24949","20170926163046.jpg","https://bio.acousti.ca/sites/default/files/20170926163046.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","946415","2338","1654",""
"24950","20170926163115.jpg","https://bio.acousti.ca/sites/default/files/20170926163115.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3111424","2338","1654",""
"24951","20170926163157.jpg","https://bio.acousti.ca/sites/default/files/20170926163157.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3090758","2338","1654",""
"24952","20170926163214.jpg","https://bio.acousti.ca/sites/default/files/20170926163214.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3151188","2338","1654",""
"24954","20170926163233.jpg","https://bio.acousti.ca/sites/default/files/20170926163233.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","933425","2338","1654",""
"24960","20170926163254.jpg","https://bio.acousti.ca/sites/default/files/20170926163254.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","916549","2338","1654",""
"25045","20170928150248.jpg","https://bio.acousti.ca/sites/default/files/20170928150248.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","948437","2338","1654",""
"25046","20170928150319.jpg","https://bio.acousti.ca/sites/default/files/20170928150319.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2238812","2866","2024",""
"25047","20170928150342.jpg","https://bio.acousti.ca/sites/default/files/20170928150342.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2354108","2866","2024",""
"25048","20170928150405.jpg","https://bio.acousti.ca/sites/default/files/20170928150405.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","913449","2338","1654",""
"25049","20170928150434.jpg","https://bio.acousti.ca/sites/default/files/20170928150434.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2153896","2866","2024",""
"25050","20170928150458.jpg","https://bio.acousti.ca/sites/default/files/20170928150458.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2155588","2866","2024",""
"25058","20170928150519.jpg","https://bio.acousti.ca/sites/default/files/20170928150519.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","912938","2338","1654",""
"25059","20170928150541.jpg","https://bio.acousti.ca/sites/default/files/20170928150541.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2243957","2866","2024",""
"25061","20170928150601.jpg","https://bio.acousti.ca/sites/default/files/20170928150601.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2189581","2866","2024",""
"25066","20170928150624.jpg","https://bio.acousti.ca/sites/default/files/20170928150624.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","918735","2338","1654",""
"25067","20170928150649.jpg","https://bio.acousti.ca/sites/default/files/20170928150649.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2146100","2866","2024",""
"25068","20170928150709.jpg","https://bio.acousti.ca/sites/default/files/20170928150709.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2292145","2866","2024",""
"25071","20170928150735.jpg","https://bio.acousti.ca/sites/default/files/20170928150735.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1023480","2338","1654",""
"25072","20170928150756.jpg","https://bio.acousti.ca/sites/default/files/20170928150756.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2290169","2866","2024",""
"25074","20170928150820.jpg","https://bio.acousti.ca/sites/default/files/20170928150820.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2426672","2866","2024",""
"25078","20170928150839.jpg","https://bio.acousti.ca/sites/default/files/20170928150839.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1029596","2338","1654",""
"25080","20170928150912.jpg","https://bio.acousti.ca/sites/default/files/20170928150912.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1730069","2338","1654",""
"25081","20170928150941.jpg","https://bio.acousti.ca/sites/default/files/20170928150941.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1949461","2338","1654",""
"25092","20170928151010.jpg","https://bio.acousti.ca/sites/default/files/20170928151010_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1005298","2338","1654",""
"25093","20170928151043.jpg","https://bio.acousti.ca/sites/default/files/20170928151043.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2079680","2866","2024",""
"25094","20170928151101.jpg","https://bio.acousti.ca/sites/default/files/20170928151101.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2280797","2866","2024",""
"25095","20170928151122.jpg","https://bio.acousti.ca/sites/default/files/20170928151122.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","998089","2338","1654",""
"25096","20170928151151.jpg","https://bio.acousti.ca/sites/default/files/20170928151151.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1511624","2338","1654",""
"25097","20170928151208.jpg","https://bio.acousti.ca/sites/default/files/20170928151208.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1610620","2338","1654",""
"25098","20170928151232.jpg","https://bio.acousti.ca/sites/default/files/20170928151232.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1002422","2338","1654",""
"25099","20170928151307.jpg","https://bio.acousti.ca/sites/default/files/20170928151307.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1954167","2866","2024",""
"25100","20170928151328.jpg","https://bio.acousti.ca/sites/default/files/20170928151328.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2115339","2866","2024",""
"25101","20170928151347.jpg","https://bio.acousti.ca/sites/default/files/20170928151347.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1038023","2338","1654",""
"25102","20170928151422.jpg","https://bio.acousti.ca/sites/default/files/20170928151422.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2310760","2866","2024",""
"25103","20170928151440.jpg","https://bio.acousti.ca/sites/default/files/20170928151440.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2375991","2866","2024",""
"25104","20170928151502.jpg","https://bio.acousti.ca/sites/default/files/20170928151502.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1034342","2338","1654",""
"25105","20170928151529.jpg","https://bio.acousti.ca/sites/default/files/20170928151529.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2235199","2866","2024",""
"25106","20170928151548.jpg","https://bio.acousti.ca/sites/default/files/20170928151548.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2255266","2866","2024",""
"25107","20170928151615.jpg","https://bio.acousti.ca/sites/default/files/20170928151615.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1021609","2338","1654",""
"25108","20170928151639.jpg","https://bio.acousti.ca/sites/default/files/20170928151639.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1758431","2338","1654",""
"25109","20170928151658.jpg","https://bio.acousti.ca/sites/default/files/20170928151658.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1869778","2338","1654",""
"25110","20170928151723.jpg","https://bio.acousti.ca/sites/default/files/20170928151723.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1019183","2338","1654",""
"25111","20170928151747.jpg","https://bio.acousti.ca/sites/default/files/20170928151747.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1708323","2338","1654",""
"25112","20170928151807.jpg","https://bio.acousti.ca/sites/default/files/20170928151807.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1749542","2338","1654",""
"25113","20170928151826.jpg","https://bio.acousti.ca/sites/default/files/20170928151826.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1056192","2338","1654",""
"25115","20170928151848.jpg","https://bio.acousti.ca/sites/default/files/20170928151848_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2038284","2866","2024",""
"25116","20170928151913.jpg","https://bio.acousti.ca/sites/default/files/20170928151913.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2176958","2866","2024",""
"25658","20171005140603.jpg","https://bio.acousti.ca/sites/default/files/20171005140603.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1078116","2338","1654",""
"25659","20171005140628.jpg","https://bio.acousti.ca/sites/default/files/20171005140628.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1929548","2338","1654",""
"25660","20171005140653.jpg","https://bio.acousti.ca/sites/default/files/20171005140653.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1936866","2338","1654",""
